InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName,month,day_of_week,day_of_month
11_CARDEND_8627,11,8627,Jadot Beaujolais Villages,750mL,1,9.99,9.99,2016-02-06,750,2,0.11,4692,KOBRAND CORPORATION        ,2,5,6
15_WANBORNE_8408,15,8408,Wild Turkey American Honey,1.75L,3,116.97,38.99,2016-02-06,1750,1,5.51,11567,CAMPARI AMERICA            ,2,5,6
19_WINTERVALE_1415,19,1415,Old Grand Dad,750mL,1,13.99,13.99,2016-02-06,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
14_BROMWICH_2834,14,2834,Old Smuggler P E T,1.75L,2,33.98,16.99,2016-02-06,1750,1,3.67,8320,SHAW ROSS INT L IMP LTD    ,2,5,6
1_HARDERSFIELD_435,1,435,Il Tramonto Limoncello,750mL,1,17.99,17.99,2016-02-06,750,1,0.79,7153,PINE STATE TRADING CO      ,2,5,6
15_WANBORNE_5847,15,5847,Godiva Chocolate Liqueur,750mL,1,21.99,21.99,2016-02-06,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
15_WANBORNE_5872,15,5872,Godiva Chocolate Liqueur,50mL,1,2.99,2.99,2016-02-06,50,1,0.05,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
15_WANBORNE_45503,15,45503,Rebel The Show Cab Svgn,750mL,6,59.94,9.99,2016-02-06,750,2,0.68,8892,TRINCHERO FAMILY ESTATES   ,2,5,6
16_LUNDY_18347,16,18347,Banfi Pnt Grigio San Angelo,750mL,1,16.99,16.99,2016-02-06,750,2,0.11,516,BANFI PRODUCTS CORP        ,2,5,6
14_BROMWICH_4130,14,4130,Kraken Black Spiced Rum,375mL,1,8.99,8.99,2016-02-06,375,1,0.39,7245,PROXIMO SPIRITS INC.       ,2,5,6
14_BROMWICH_3802,14,3802,Three Olives Vodka,1.75L,13,233.87,17.99,2016-02-06,1750,1,23.89,7245,PROXIMO SPIRITS INC.       ,2,5,6
15_WANBORNE_1382,15,1382,Makers 46,750mL,1,39.99,39.99,2016-02-06,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
14_BROMWICH_6975,14,6975,Jacobs Crk Chard,750mL,1,7.99,7.99,2016-02-06,750,2,0.11,17035,PERNOD RICARD USA          ,2,5,6
11_CARDEND_4626,11,4626,Meukow VS Cognac,750mL,1,24.49,24.49,2016-02-06,750,1,0.79,660,SAZERAC NORTH AMERICA INC. ,2,5,6
15_WANBORNE_44228,15,44228,Clean Slate Rsl Mosel,750mL,2,23.98,11.99,2016-02-06,750,2,0.22,7153,PINE STATE TRADING CO      ,2,5,6
11_CARDEND_36771,11,36771,Yellow Tail Merlot Ausl,1.5L,1,14.99,14.99,2016-02-06,1500,2,0.22,4425,MARTIGNETTI COMPANIES,2,5,6
10_HORNSEY_4064,10,4064,Calico Jack Pin/Coc Rum,1.75L,3,38.97,12.99,2016-02-06,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
13_TARMSWORTH_4264,13,4264,Capt Morgan Spiced Rum Trav,750mL,5,74.95,14.99,2016-02-06,750,1,3.94,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
1_HARDERSFIELD_40096,1,40096,Black Box Cab Svgn,3L,6,113.94,18.99,2016-02-06,3000,2,2.7,1392,CONSTELLATION BRANDS INC   ,2,5,6
10_HORNSEY_5106,10,5106,Capt Morgan Long Isl Tea RTD,750mL,1,11.99,11.99,2016-02-06,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
11_CARDEND_8537,11,8537,Dom Chandon Brut Cuvee,750mL,2,31.98,15.99,2016-02-06,750,2,0.22,8112,MOET HENNESSY USA INC      ,2,5,6
13_TARMSWORTH_5539,13,5539,DeKuyper Hot Damn 100*,750mL,1,10.99,10.99,2016-02-06,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
1_HARDERSFIELD_3781,1,3781,Three Olives Vanilla Vodka,750mL,1,11.99,11.99,2016-02-06,750,1,0.79,7245,PROXIMO SPIRITS INC.       ,2,5,6
13_TARMSWORTH_8068,13,8068,Absolut 80 Proof,1.75L,6,149.94,24.99,2016-02-06,1750,1,11.02,17035,PERNOD RICARD USA          ,2,5,6
1_HARDERSFIELD_3485,1,3485,Luksusowa Potato Vodka,1.75L,4,79.96,19.99,2016-02-06,1750,1,7.35,4425,MARTIGNETTI COMPANIES,2,5,6
18_FURNESS_6285,18,6285,Gallo Twin Valley Wh Znfdl C,1.5L,1,9.99,9.99,2016-02-06,1500,2,0.22,3252,E & J GALLO WINERY         ,2,5,6
1_HARDERSFIELD_4563,1,4563,Christian Bros Brandy,1.75L,1,18.99,18.99,2016-02-06,1750,1,1.84,3924,HEAVEN HILL DISTILLERIES   ,2,5,6
1_HARDERSFIELD_14539,1,14539,Dom de Dionysos La Deveze,750mL,1,14.99,14.99,2016-02-06,750,2,0.11,4425,MARTIGNETTI COMPANIES,2,5,6
16_LUNDY_8498,16,8498,R M Woodbridge Svgn Bl Cal,1.5L,1,11.99,11.99,2016-02-06,1500,2,0.22,1392,CONSTELLATION BRANDS INC   ,2,5,6
16_LUNDY_5342,16,5342,Grand Marnier,750mL,2,57.98,28.99,2016-02-06,750,1,1.57,8112,MOET HENNESSY USA INC      ,2,5,6
15_WANBORNE_4040,15,4040,Clement Select Barrel Rhum,750mL,1,26.99,26.99,2016-02-06,750,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP ,2,5,6
1_HARDERSFIELD_44038,1,44038,Barefoot Pnt Grigio Cal,1.5L,2,23.98,11.99,2016-02-06,1500,2,0.45,3252,E & J GALLO WINERY         ,2,5,6
13_TARMSWORTH_3728,13,3728,Absolut Citron,1.75L,1,24.99,24.99,2016-02-06,1750,1,1.84,17035,PERNOD RICARD USA          ,2,5,6
17_OLDHAM_4089,17,4089,Capt Morgan White,1.75L,1,20.99,20.99,2016-02-06,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
11_CARDEND_35412,11,35412,Yellow Tail Chard Ausl,1.5L,2,29.98,14.99,2016-02-06,1500,2,0.45,4425,MARTIGNETTI COMPANIES,2,5,6
15_WANBORNE_4959,15,4959,Bacardi Tangerine,50mL,2,1.98,0.99,2016-02-06,50,1,0.1,480,BACARDI USA INC            ,2,5,6
15_WANBORNE_18106,15,18106,Barefoot Cellars Pink Moscat,1.5L,4,47.96,11.99,2016-02-06,1500,2,0.9,3252,E & J GALLO WINERY         ,2,5,6
1_HARDERSFIELD_903,1,903,Bombay Sapphire Gin,Liter,1,26.99,26.99,2016-02-06,1000,1,1.05,480,BACARDI USA INC            ,2,5,6
17_OLDHAM_8761,17,8761,Jose Cuervo Especial,375mL,1,10.99,10.99,2016-02-06,375,1,0.39,7245,PROXIMO SPIRITS INC.       ,2,5,6
13_TARMSWORTH_8107,13,8107,Wild Turkey 101,1.75L,1,34.99,34.99,2016-02-06,1750,1,1.84,11567,CAMPARI AMERICA            ,2,5,6
10_HORNSEY_3422,10,3422,Beefeater,750mL,1,19.99,19.99,2016-02-06,750,1,0.79,17035,PERNOD RICARD USA          ,2,5,6
14_BROMWICH_7341,14,7341,Smirnoff Watermelon,50mL,12,11.88,0.99,2016-02-06,50,1,0.63,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,11.89,11.89,2016-02-06,750,2,0.11,3252,E & J GALLO WINERY         ,2,5,6
11_CARDEND_31909,11,31909,Catena Lunlunta Malbec Argn,750mL,2,39.98,19.99,2016-02-06,750,2,0.22,9552,M S WALKER INC             ,2,5,6
14_BROMWICH_16477,14,16477,Cupcake Angel Food,750mL,1,7.99,7.99,2016-02-06,750,2,0.11,9815,WINE GROUP INC             ,2,5,6
11_CARDEND_4313,11,4313,Sauza Blue Silver Tequila,1.75L,1,26.99,26.99,2016-02-06,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
14_BROMWICH_8673,14,8673,Skinnygirl Margarita,750mL,1,10.99,10.99,2016-02-06,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
18_FURNESS_1892,18,1892,Yukon Jack,50mL,5,4.95,0.99,2016-02-06,50,1,0.26,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
13_TARMSWORTH_39750,13,39750,Red Diamond Merlot Wash,750mL,1,7.95,7.95,2016-02-06,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,2,5,6
15_WANBORNE_16869,15,16869,Cupcake Chianti,750mL,1,6.99,6.99,2016-02-06,750,2,0.11,9815,WINE GROUP INC             ,2,5,6
1_HARDERSFIELD_497,1,497,Capt Morgan Spiced Rum,Liter,1,19.99,19.99,2016-02-06,1000,1,1.05,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
13_TARMSWORTH_10472,13,10472,Clos du Bois Pnt Nr Cal,750mL,1,12.99,12.99,2016-02-06,750,2,0.11,1392,CONSTELLATION BRANDS INC   ,2,5,6
12_LEESIDE_8346,12,8346,Marques de Riscal Rioja Red,750mL,1,14.99,14.99,2016-02-06,750,2,0.11,8320,SHAW ROSS INT L IMP LTD    ,2,5,6
17_OLDHAM_8517,17,8517,Baileys Salted Caramel,750mL,1,19.99,19.99,2016-02-06,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
11_CARDEND_8504,11,8504,R M Woodbridge Cab Svgn Cal,1.5L,1,11.99,11.99,2016-02-06,1500,2,0.22,1392,CONSTELLATION BRANDS INC   ,2,5,6
14_BROMWICH_7865,14,7865,Moet & Chandon Imperial,750mL,1,35.99,35.99,2016-02-06,750,2,0.11,8112,MOET HENNESSY USA INC      ,2,5,6
14_BROMWICH_8032,14,8032,Ballatore Gran Spumante,750mL,6,47.94,7.99,2016-02-06,750,2,0.68,3252,E & J GALLO WINERY         ,2,5,6
10_HORNSEY_5242,10,5242,Cointreau Liqueur,750mL,1,31.99,31.99,2016-02-06,750,1,0.79,7239,REMY COINTREAU USA INC     ,2,5,6
10_HORNSEY_3102,10,3102,Smirnoff Traveler,1.75L,4,71.96,17.99,2016-02-06,1750,1,7.35,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
19_WINTERVALE_28947,19,28947,R M Woodbridge Merlot Cal,1.5L,2,23.98,11.99,2016-02-06,1500,2,0.45,1392,CONSTELLATION BRANDS INC   ,2,5,6
16_LUNDY_14701,16,14701,Cupcake Red Velvet,750mL,2,15.98,7.99,2016-02-06,750,2,0.22,9815,WINE GROUP INC             ,2,5,6
12_LEESIDE_1382,12,1382,Makers 46,750mL,1,39.99,39.99,2016-02-06,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
13_TARMSWORTH_3522,13,3522,Platinum 7X Distilled Vodka,1.75L,4,51.96,12.99,2016-02-06,1750,1,7.35,8004,SAZERAC CO INC             ,2,5,6
15_WANBORNE_20598,15,20598,Perez Cruz Cab Svgn Rsva,750mL,1,15.99,15.99,2016-02-06,750,2,0.11,4425,MARTIGNETTI COMPANIES,2,5,6
1_HARDERSFIELD_3762,1,3762,Patron Silver Tequila,50mL,3,17.97,5.99,2016-02-06,50,1,0.16,9165,ULTRA BEVERAGE COMPANY LLP ,2,5,6
17_OLDHAM_8000,17,8000,The Glenlivet 12 Yr Single,1.75L,3,203.97,67.99,2016-02-06,1750,1,5.51,17035,PERNOD RICARD USA          ,2,5,6
10_HORNSEY_5680,10,5680,Barenjager Honey Liqueur,50mL,2,3.98,1.99,2016-02-06,50,1,0.1,6355,NICHE W & S                ,2,5,6
11_CARDEND_24703,11,24703,Kenwood J London Cab Svgn,750mL,1,30.99,30.99,2016-02-06,750,2,0.11,17035,PERNOD RICARD USA          ,2,5,6
11_CARDEND_28580,11,28580,Silverado Chard,750mL,1,24.99,24.99,2016-02-06,750,2,0.11,4425,MARTIGNETTI COMPANIES,2,5,6
10_HORNSEY_3583,10,3583,Smirnoff Orange Vodka,1.75L,1,19.99,19.99,2016-02-06,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
10_HORNSEY_2760,10,2760,Jack Daniels Tennessee Honey,1.75L,3,116.97,38.99,2016-02-06,1750,1,5.51,1128,BROWN-FORMAN CORP          ,2,5,6
13_TARMSWORTH_5810,13,5810,Cuervo Watermelon Margaritas,1.75L,3,41.97,13.99,2016-02-06,1750,1,5.51,7245,PROXIMO SPIRITS INC.       ,2,5,6
1_HARDERSFIELD_41062,1,41062,Martin Ray Cab Svgn Napa,750mL,1,17.99,17.99,2016-02-06,750,2,0.11,9552,M S WALKER INC             ,2,5,6
1_HARDERSFIELD_8280,1,8280,Piper Sonoma Brut,750mL,3,41.97,13.99,2016-02-06,750,2,0.34,7239,REMY COINTREAU USA INC     ,2,5,6
13_TARMSWORTH_8053,13,8053,Seagrams 7 Crown,50mL,4,3.96,0.99,2016-02-06,50,1,0.21,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
1_HARDERSFIELD_8823,1,8823,Leroux Apricot Brandy,750mL,3,20.97,6.99,2016-02-06,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
16_LUNDY_4066,16,4066,Bacardi Oakheart Spiced Rum,1.75L,1,19.99,19.99,2016-02-06,1750,1,1.84,480,BACARDI USA INC            ,2,5,6
11_CARDEND_1535,11,1535,Gentleman Jack,50mL,1,3.99,3.99,2016-02-06,50,1,0.05,1128,BROWN-FORMAN CORP          ,2,5,6
14_BROMWICH_508,14,508,Bacardi Superior Rum,Liter,1,15.49,15.49,2016-02-06,1000,1,1.05,480,BACARDI USA INC            ,2,5,6
13_TARMSWORTH_3085,13,3085,Absolut Mini Bar 5/50mls,50mL 5 Pk,2,11.98,5.99,2016-02-06,50,1,0.1,17035,PERNOD RICARD USA          ,2,5,6
10_HORNSEY_4261,10,4261,Capt Morgan Spiced Rum,1.75L,38,835.62,21.99,2016-02-06,1750,1,69.82,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
10_HORNSEY_12945,10,12945,Middle Sister Mischief Maker,750mL,1,9.99,9.99,2016-02-06,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,2,5,6
1_HARDERSFIELD_1415,1,1415,Old Grand Dad,750mL,1,13.99,13.99,2016-02-06,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
11_CARDEND_3808,11,3808,Three Olives Vodka,750mL,3,38.97,12.99,2016-02-06,750,1,2.36,7245,PROXIMO SPIRITS INC.       ,2,5,6
13_TARMSWORTH_4218,13,4218,Sailor Jerry Spiced Navy Rum,750mL,1,18.99,18.99,2016-02-06,750,1,0.79,3664,WILLIAM GRANT & SONS INC   ,2,5,6
10_HORNSEY_6670,10,6670,Pinnacle Pineapple Vodka,750mL,1,12.99,12.99,2016-02-06,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
15_WANBORNE_4903,15,4903,Bacardi Superior Rum,200mL,3,11.97,3.99,2016-02-06,200,1,0.63,480,BACARDI USA INC            ,2,5,6
15_WANBORNE_2164,15,2164,New Amsterdam Gin,1.75L,3,50.97,16.99,2016-02-06,1750,1,5.51,3252,E & J GALLO WINERY         ,2,5,6
15_WANBORNE_1883,15,1883,Seagrams 7 Crown,1.75L,15,269.85,17.99,2016-02-06,1750,1,27.56,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
10_HORNSEY_3276,10,3276,Gordons London Dry,1.75L,1,14.99,14.99,2016-02-06,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
17_OLDHAM_3162,17,3162,Burnett's Peach Vodka,50mL,2,1.98,0.99,2016-02-06,50,1,0.1,3924,HEAVEN HILL DISTILLERIES   ,2,5,6
10_HORNSEY_5758,10,5758,1800 Ultimate Margarita RTD,1.75L,1,19.99,19.99,2016-02-06,1750,1,1.84,7245,PROXIMO SPIRITS INC.       ,2,5,6
10_HORNSEY_5489,10,5489,DeKuyper Hot Damn Cinnamon,750mL,4,43.96,10.99,2016-02-06,750,1,3.15,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
11_CARDEND_11067,11,11067,Sterling Chard,750mL,1,15.99,15.99,2016-02-06,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES,2,5,6
10_HORNSEY_2127,10,2127,Canadian Ltd,1.75L,5,52.45,10.49,2016-02-06,1750,1,9.19,660,SAZERAC NORTH AMERICA INC. ,2,5,6
1_HARDERSFIELD_27146,1,27146,Codice Sierra Cantabria Red,750mL,3,29.97,9.99,2016-02-06,750,2,0.34,9552,M S WALKER INC             ,2,5,6
13_TARMSWORTH_8619,13,8619,Canadian Club,375mL,1,6.99,6.99,2016-02-06,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
17_OLDHAM_426,17,426,Crystal Head Vodka,50mL,1,7.99,7.99,2016-02-06,50,1,0.05,9165,ULTRA BEVERAGE COMPANY LLP ,2,5,6
10_HORNSEY_17175,10,17175,Beringer Classic Cab Svgn,1.5L,1,9.99,9.99,2016-02-06,1500,2,0.22,9819,TREASURY WINE ESTATES      ,2,5,6
15_WANBORNE_14006,15,14006,Apothic Winemakers Red Blend,750mL,24,239.76,9.99,2016-02-06,750,2,2.7,3252,E & J GALLO WINERY         ,2,5,6
15_WANBORNE_8497,15,8497,Kamora Coffee,750mL,2,21.98,10.99,2016-02-06,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
11_CARDEND_32796,11,32796,Warre's Otima 10-Yr Tawny,500mL,1,19.99,19.99,2016-02-06,500,2,0.08,1587,VINEYARD BRANDS INC        ,2,5,6
15_WANBORNE_8159,15,8159,Jose Cuervo Especial,1.75L,7,181.93,25.99,2016-02-06,1750,1,12.86,7245,PROXIMO SPIRITS INC.       ,2,5,6
11_CARDEND_3625,11,3625,Absolut 80 Proof,750mL,1,17.99,17.99,2016-02-06,750,1,0.79,17035,PERNOD RICARD USA          ,2,5,6
15_WANBORNE_3505,15,3505,Tito's Handmade Vodka,750mL,7,132.93,18.99,2016-02-06,750,1,5.51,4425,MARTIGNETTI COMPANIES,2,5,6
1_HARDERSFIELD_8513,1,8513,Baileys Irish Cream Mini's 4,100mL 4 Pk,1,8.99,8.99,2016-02-06,100,1,0.1,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
14_BROMWICH_26383,14,26383,Buehler Chard RRV,750mL,2,35.98,17.99,2016-02-06,750,2,0.22,4425,MARTIGNETTI COMPANIES,2,5,6
11_CARDEND_41965,11,41965,F Coppola Sofia Rose,750mL,1,14.99,14.99,2016-02-06,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,2,5,6
13_TARMSWORTH_5153,13,5153,Fireball Cinn Whisky Trav,750mL,1,15.99,15.99,2016-02-06,750,1,0.79,8004,SAZERAC CO INC             ,2,5,6
15_WANBORNE_16159,15,16159,Gnarly Head Authentic Red,750mL,1,9.99,9.99,2016-02-06,750,2,0.11,2242,DELICATO VINEYARDS INC     ,2,5,6
18_FURNESS_2127,18,2127,Canadian Ltd,1.75L,8,83.92,10.49,2016-02-06,1750,1,14.7,660,SAZERAC NORTH AMERICA INC. ,2,5,6
19_WINTERVALE_1892,19,1892,Yukon Jack,50mL,6,5.94,0.99,2016-02-06,50,1,0.32,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
11_CARDEND_43784,11,43784,Newton Claret Napa,750mL,2,38.98,19.49,2016-02-06,750,2,0.22,8112,MOET HENNESSY USA INC      ,2,5,6
11_CARDEND_3924,11,3924,Espolon Blanco Tequila,750mL,1,26.99,26.99,2016-02-06,750,1,0.79,11567,CAMPARI AMERICA            ,2,5,6
19_WINTERVALE_3288,19,3288,Svedka Strwbry Lemonad Vodka,1.75L,1,22.99,22.99,2016-02-06,1750,1,1.84,1392,CONSTELLATION BRANDS INC   ,2,5,6
17_OLDHAM_159,17,159,Glenmorangie Original VAP,750mL + 2/,1,41.99,41.99,2016-02-06,750,1,0.79,8112,MOET HENNESSY USA INC      ,2,5,6
13_TARMSWORTH_3344,13,3344,Bombay Sapphire Gin,750mL,2,43.98,21.99,2016-02-06,750,1,1.57,480,BACARDI USA INC            ,2,5,6
10_HORNSEY_3910,10,3910,Hornitos Plata Tequila,375mL,3,38.97,12.99,2016-02-06,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
15_WANBORNE_5394,15,5394,Goldschlager Cinnamon Schnap,375mL,2,21.98,10.99,2016-02-06,375,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
13_TARMSWORTH_3804,13,3804,Svedka Vodka,750mL,2,19.98,9.99,2016-02-06,750,1,1.57,1392,CONSTELLATION BRANDS INC   ,2,5,6
10_HORNSEY_4916,10,4916,Mr Boston Coffee Brandy,1.75L,1,9.99,9.99,2016-02-06,1750,1,1.84,660,SAZERAC NORTH AMERICA INC. ,2,5,6
16_LUNDY_34134,16,34134,Turning Leaf RSV Chard Cal,1.5L,2,19.98,9.99,2016-02-06,1500,2,0.45,3252,E & J GALLO WINERY         ,2,5,6
17_OLDHAM_8184,17,8184,Kahlua,50mL,5,9.95,1.99,2016-02-06,50,1,0.26,17035,PERNOD RICARD USA          ,2,5,6
15_WANBORNE_4089,15,4089,Capt Morgan White,1.75L,2,41.98,20.99,2016-02-06,1750,1,3.67,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
1_HARDERSFIELD_3344,1,3344,Bombay Sapphire Gin,750mL,2,43.98,21.99,2016-02-06,750,1,1.57,480,BACARDI USA INC            ,2,5,6
12_LEESIDE_5316,12,5316,Amaretto DiSaronno,50mL,1,2.29,2.29,2016-02-06,50,1,0.05,2555,DISARONNO INTERNATIONAL LLC,2,5,6
19_WINTERVALE_3154,19,3154,New Amsterdam Peach Vodka,750mL,7,76.93,10.99,2016-02-06,750,1,5.51,3252,E & J GALLO WINERY         ,2,5,6
12_LEESIDE_23353,12,23353,Parducci True Grit 11 Cab Sv,750mL,2,31.98,15.99,2016-02-06,750,2,0.22,9552,M S WALKER INC             ,2,5,6
15_WANBORNE_3663,15,3663,Tarantula Azul Tequila,750mL,2,27.98,13.99,2016-02-06,750,1,1.57,5992,MCCORMICK DISTILLING CO    ,2,5,6
10_HORNSEY_34905,10,34905,Smoking Loon Merlot,750mL,2,15.98,7.99,2016-02-06,750,2,0.22,9552,M S WALKER INC             ,2,5,6
16_LUNDY_5165,16,5165,Hpnotiq Liqueur,750mL,1,19.99,19.99,2016-02-06,750,1,0.79,3924,HEAVEN HILL DISTILLERIES   ,2,5,6
11_CARDEND_41252,11,41252,Beringer Classic Pnt Grigio,1.5L,2,19.98,9.99,2016-02-06,1500,2,0.45,9819,TREASURY WINE ESTATES      ,2,5,6
15_WANBORNE_23796,15,23796,Mayu Pedro Ximenez,750mL,1,12.99,12.99,2016-02-06,750,2,0.11,653,STATE WINE & SPIRITS   ,2,5,6
14_BROMWICH_168,14,168,Three Olives Strawberry,750mL,4,47.96,11.99,2016-02-06,750,1,3.15,7245,PROXIMO SPIRITS INC.       ,2,5,6
14_BROMWICH_5735,14,5735,Malibu Rum,750mL,6,77.94,12.99,2016-02-06,750,1,4.72,17035,PERNOD RICARD USA          ,2,5,6
14_BROMWICH_3668,14,3668,Belvedere Polish Vodka,1.75L,2,85.98,42.99,2016-02-06,1750,1,3.67,8112,MOET HENNESSY USA INC      ,2,5,6
10_HORNSEY_4882,10,4882,Arrow Coffee Brandy,750mL,1,6.49,6.49,2016-02-06,750,1,0.79,8352,LUXCO INC                  ,2,5,6
14_BROMWICH_28138,14,28138,Columbia Crest Grand Chard,750mL,1,12.99,12.99,2016-02-06,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,2,5,6
1_HARDERSFIELD_14930,1,14930,Yellow Tail Moscato,1.5L,1,14.99,14.99,2016-02-06,1500,2,0.22,4425,MARTIGNETTI COMPANIES,2,5,6
19_WINTERVALE_2017,19,2017,Redbreast Irish Whiskey,750mL,1,64.99,64.99,2016-02-06,750,1,0.79,17035,PERNOD RICARD USA          ,2,5,6
15_WANBORNE_8815,15,8815,Ch Ste Michelle Chard Colmbi,750mL,1,8.99,8.99,2016-02-06,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,2,5,6
16_LUNDY_1323,16,1323,Early Times,1.75L,1,19.99,19.99,2016-02-06,1750,1,1.84,1128,BROWN-FORMAN CORP          ,2,5,6
11_CARDEND_3423,11,3423,Beefeater,1.75L,2,53.98,26.99,2016-02-06,1750,1,3.67,17035,PERNOD RICARD USA          ,2,5,6
14_BROMWICH_42765,14,42765,14 Hands Chard Wash,750mL,1,9.99,9.99,2016-02-06,750,2,0.11,8673,STE MICHELLE WINE ESTATES  ,2,5,6
10_HORNSEY_8033,10,8033,Jack Daniels No 7 Black,50mL,2,5.98,2.99,2016-02-06,50,1,0.1,1128,BROWN-FORMAN CORP          ,2,5,6
15_WANBORNE_6240,15,6240,Riunite Raspberry,1.5L,1,9.99,9.99,2016-02-06,1500,2,0.22,516,BANFI PRODUCTS CORP        ,2,5,6
17_OLDHAM_8497,17,8497,Kamora Coffee,750mL,3,32.97,10.99,2016-02-06,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
18_FURNESS_3054,18,3054,Smirnoff Kissed Caramel,750mL,1,10.99,10.99,2016-02-06,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
13_TARMSWORTH_1385,13,1385,Makers Mark,750mL,2,55.98,27.99,2016-02-06,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
12_LEESIDE_5708,12,5708,Dr McGillicuddy's Root Beer,50mL,4,3.96,0.99,2016-02-06,50,1,0.21,8004,SAZERAC CO INC             ,2,5,6
19_WINTERVALE_25994,19,25994,Rodney Strong Merlot Sonoma,750mL,1,18.99,18.99,2016-02-06,750,2,0.11,4425,MARTIGNETTI COMPANIES,2,5,6
16_LUNDY_14622,16,14622,La Marca Prosecco,750mL,1,14.99,14.99,2016-02-06,750,2,0.11,3252,E & J GALLO WINERY         ,2,5,6
10_HORNSEY_1358,10,1358,Knob Creek Bourbon,1.75L,1,61.99,61.99,2016-02-06,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,2,5,6
12_LEESIDE_2148,12,2148,Canadian Mist Traveler,750mL,1,7.99,7.99,2016-02-06,750,1,0.79,1128,BROWN-FORMAN CORP          ,2,5,6
1_HARDERSFIELD_3209,1,3209,Hammer & Sickle Vodka,750mL,5,99.95,19.99,2016-02-06,750,1,3.94,4550,KLIN SPIRITS LLC           ,2,5,6
15_WANBORNE_4299,15,4299,Capt Morgan White Grapefruit,750mL,1,12.99,12.99,2016-02-06,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
10_HORNSEY_2136,10,2136,Elijah Craig 12 Yr Bourbon,750mL,1,28.99,28.99,2016-02-06,750,1,0.79,3924,HEAVEN HILL DISTILLERIES   ,2,5,6
13_TARMSWORTH_8101,13,8101,Tanqueray,50mL,2,3.98,1.99,2016-02-06,50,1,0.1,3960,DIAGEO NORTH AMERICA INC   ,2,5,6
1_HARDERSFIELD_17175,1,17175,Beringer Classic Cab Svgn,1.5L,2,19.98,9.99,2016-02-06,1500,2,0.45,9819,TREASURY WINE ESTATES      ,2,5,6
1_HARDERSFIELD_34870,1,34870,Arca Nova Vinho Verde,750mL,1,8.99,8.99,2016-02-06,750,2,0.11,10754,PERFECTA WINES             ,2,5,6
10_HORNSEY_10874,10,10874,Cantine Maschio Prosecco Brt,750mL,2,21.98,10.99,2016-02-06,750,2,0.22,516,BANFI PRODUCTS CORP        ,2,5,6
